      4.09999990     16.13338122     18.51779194     15.50466252     11.15578027      7.37408270      0.00000000      0.00000000      8.06865246     12.73480872     17.12972548
      4.15000010     16.48314957     18.75947857     15.75236078     11.29824888      7.43584690      0.00000000      0.00000000      8.15190876     12.87484891     17.26859909
      4.20000029     16.64907611     18.92531097     16.04596200     11.42144853      7.54204702      0.00000000      0.00000000      8.22294456     13.02262528     17.47467219
      4.25000000     16.68733254     19.07848797     16.23523883     11.54974311      7.61031825      0.00000000      0.00000000      8.30310759     13.17489415     17.75262257
      4.30000019     16.93198535     19.10764403     16.39672889     11.70222220      7.69415005      0.00000000      0.00000000      8.38113295     13.29312811     17.94905089
      4.34999990     17.24582793     19.37768957     16.62157683     11.84247849      7.77523765      0.00000000      0.00000000      8.45977355     13.41028840     18.17872070
      4.40000010     17.96966648     19.68273678     16.80934837     11.98466476      7.87191062      0.00000000      0.00000000      8.54583314     13.58665036     18.40601459
      4.45000029     18.23933793     19.91230022     16.92396710     12.11336962      7.98924652      0.00000000      0.00000000      8.64397815     13.75275063     18.77236110
      4.50000000     18.44031233     20.17671075     17.05679284     12.24681200      8.03345041      0.00000000      0.00000000      8.71711831     13.90350780     19.12600724
      4.55000019     18.75033376     20.33545635     17.17580048     12.39445955      8.09169687      0.00000000      0.00000000      8.78097619     14.06453527     19.32228885
      4.59999990     18.82771151     20.50576379     17.34161629     12.53760474      8.17968806      0.00000000      0.00000000      8.87113083     14.22663554     19.46698345
      4.65000010     19.13674252     20.83145791     17.44060339     12.69803588      8.23474461      0.00000000      0.00000000      8.93741091     14.37219304     19.74684714
      4.70000029     19.21196353     21.08500230     17.65646607     12.85044831      8.27965432      0.00000000      0.00000000      9.03935046     14.53149873     19.92214237
      4.75000000     18.73064103     21.43450803     17.86930918     12.96807033      8.37583321      0.00000000      0.00000000      9.12552265     14.67219637     20.08148374
      4.80000019     19.25825692     21.63306884     18.06217565     13.08490214      8.47568816      0.00000000      0.00000000      9.17164493     14.85443348     20.48556742
